SSID,Signal(dBm),Timestamp,Location,Scan_ID,Run
CI3D,-77,2025-11-20 14:55:50,MainStairs/TopPicks,7,5
ellen hong,-75,2025-11-20 14:55:50,MainStairs/TopPicks,7,5
iPhone,-69,2025-11-20 14:55:50,MainStairs/TopPicks,7,5
ç¾é¬¼ä¿®ç¾,-69,2025-11-20 14:55:50,MainStairs/TopPicks,7,5
XxxxxxxX,-63,2025-11-20 14:55:50,MainStairs/TopPicks,7,5
vivo Y38 5G,-60,2025-11-20 14:55:50,MainStairs/TopPicks,7,5
Vieâs iPhone,-55,2025-11-20 14:55:50,MainStairs/TopPicks,7,5
Vieâs iPhone,-54,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-PEAP,-87,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-PEAP,-75,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-PEAP,-70,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-PEAP,-67,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-PEAP,-61,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-PEAP,-59,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-PEAP,-45,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-PEAP,-68,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-94,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-76,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-76,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-73,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-69,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-68,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-61,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-55,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-55,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-44,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
eduroam,-98,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
eduroam,-85,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
eduroam,-69,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
eduroam,-68,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
eduroam,-66,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
eduroam,-62,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
eduroam,-59,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
eduroam,-58,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
eduroam,-44,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
ESD_5G,-97,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
Yie Office,-95,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
Android_6222,-95,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
MUTEC-5G,-95,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
Nexlit-5GHz,-94,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
IB-9F,-94,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-94,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-76,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-76,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-73,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-69,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-68,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-61,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-55,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-55,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-UAM,-44,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
Yie & Esther,-93,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
ROOM-810_ç°æ§,-91,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
Hidden_Network,-91,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
Hidden_Network,-91,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
Hidden_Network,-90,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
Hidden_Network,-72,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
Hidden_Network,-71,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
Hidden_Network,-67,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-PEAP,-87,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-PEAP,-75,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-PEAP,-70,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-PEAP,-67,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-PEAP,-61,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-PEAP,-59,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-PEAP,-45,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
NTUST-PEAP,-68,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
CI3D_5G,-83,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
Chenny Hsu,-79,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
CI3D,-77,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
ConnLab,-77,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
ConnLab,-71,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
ellen hong,-75,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
ConnLab-Guest,-73,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
ConnLab-Guest,-72,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
Library-Office,-72,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
Library-Office,-72,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
ç¾é¬¼ä¿®ç¾,-69,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
iPhone,-64,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
XxxxxxxX,-61,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
vivo Y38 5G,-57,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
Vieâs iPhone,-54,2025-11-20 14:55:57,MainStairs/TopPicks,8,5
Vieâs iPhone,-55,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-PEAP,-75,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-PEAP,-68,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-PEAP,-64,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-PEAP,-59,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-PEAP,-56,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-PEAP,-44,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-PEAP,-72,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-UAM,-76,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-UAM,-75,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-UAM,-73,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-UAM,-72,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-UAM,-67,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-UAM,-63,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-UAM,-55,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-UAM,-55,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-UAM,-44,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
eduroam,-98,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
eduroam,-85,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
eduroam,-68,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
eduroam,-66,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
eduroam,-63,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
eduroam,-63,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
eduroam,-62,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
eduroam,-59,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
eduroam,-44,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
Android_6222,-98,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
ESD_5G,-97,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
Yie Office,-95,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
Nexlit-5GHz,-94,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
Yie & Esther,-93,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
Hidden_Network,-91,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
Hidden_Network,-91,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
Hidden_Network,-71,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
Hidden_Network,-71,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
Hidden_Network,-67,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
ROOM-810_ç°æ§,-91,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
Library-Office,-89,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
Library-Office,-71,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
CI3D_5G,-83,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
ConnLab,-80,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
ConnLab,-71,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
ConnLab-Guest,-80,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
ConnLab-Guest,-72,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-UAM,-76,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-UAM,-75,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-UAM,-73,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-UAM,-72,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-UAM,-67,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-UAM,-63,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-UAM,-55,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-UAM,-55,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-UAM,-44,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-PEAP,-75,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-PEAP,-68,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-PEAP,-64,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-PEAP,-59,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-PEAP,-56,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-PEAP,-44,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
NTUST-PEAP,-72,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
Chenny Hsu,-72,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
ç¾é¬¼ä¿®ç¾,-69,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
ellen hong,-68,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
iPhone,-57,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
XxxxxxxX,-57,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
Vieâs iPhone,-55,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
vivo Y38 5G,-47,2025-11-20 14:56:05,MainStairs/TopPicks,9,5
Vieâs iPhone,-57,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-PEAP,-94,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-PEAP,-78,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-PEAP,-72,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-PEAP,-65,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-PEAP,-61,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-PEAP,-61,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-PEAP,-59,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-PEAP,-45,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-PEAP,-95,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-95,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-92,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-77,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-76,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-76,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-72,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-67,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-60,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-58,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-45,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
ESD_5G,-97,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
Android_6222,-96,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-95,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-92,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-77,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-76,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-76,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-72,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-67,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-60,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-58,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-UAM,-45,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
CI3D_5G,-94,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
eduroam,-94,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
eduroam,-93,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
eduroam,-77,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
eduroam,-68,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
eduroam,-66,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
eduroam,-63,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
eduroam,-61,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
eduroam,-59,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
eduroam,-45,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
Yie & Esther,-94,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-PEAP,-94,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-PEAP,-78,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-PEAP,-72,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-PEAP,-65,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-PEAP,-61,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-PEAP,-61,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-PEAP,-59,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-PEAP,-45,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
NTUST-PEAP,-95,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
Nexlit-5GHz,-94,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
Yie Office,-93,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
Hidden_Network,-91,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
Hidden_Network,-80,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
Hidden_Network,-80,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
Hidden_Network,-59,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
ROOM-810_ç°æ§,-91,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
Library-Office,-89,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
Library-Office,-79,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
ConnLab,-84,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
ConnLab,-71,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
ConnLab-Guest,-80,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
ConnLab-Guest,-79,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
ellen hong,-76,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
Chenny Hsu,-73,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
XxxxxxxX,-68,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
Vieâs iPhone,-57,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
iPhone,-56,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
vivo Y38 5G,-50,2025-11-20 14:56:12,MainStairs/TopPicks,10,5
Vieâs iPhone,-53,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-PEAP,-91,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-PEAP,-72,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-PEAP,-72,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-PEAP,-65,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-PEAP,-62,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-PEAP,-61,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-PEAP,-59,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-PEAP,-50,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-PEAP,-94,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-94,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-93,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-76,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-74,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-72,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-72,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-65,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-62,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-60,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-50,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
ESD_5G,-97,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
MUTEC-5G,-96,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
eduroam,-95,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
eduroam,-91,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
eduroam,-68,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
eduroam,-66,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
eduroam,-66,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
eduroam,-64,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
eduroam,-63,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
eduroam,-59,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
eduroam,-49,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
Android_6222,-95,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-94,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-93,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-76,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-74,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-72,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-72,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-65,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-62,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-60,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-UAM,-50,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
CI3D_5G,-94,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
IB-9F,-92,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
Yie Office,-92,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-PEAP,-91,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-PEAP,-72,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-PEAP,-72,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-PEAP,-65,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-PEAP,-62,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-PEAP,-61,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-PEAP,-59,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-PEAP,-50,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
NTUST-PEAP,-94,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
Yie & Esther,-91,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
ROOM-810_ç°æ§,-91,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
Library-Office,-85,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
Library-Office,-76,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
Hidden_Network,-84,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
Hidden_Network,-72,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
Hidden_Network,-54,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
ConnLab,-84,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
ConnLab,-75,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
ConnLab-Guest,-83,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
ConnLab-Guest,-78,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
ellen hong,-76,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
Chenny Hsu,-73,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
vivo Y38 5G,-55,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
iPhone,-53,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
Vieâs iPhone,-53,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
XxxxxxxX,-53,2025-11-20 14:56:19,MainStairs/TopPicks,11,5
Vieâs iPhone,-52,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-PEAP,-94,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-PEAP,-91,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-PEAP,-90,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-PEAP,-72,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-PEAP,-72,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-PEAP,-70,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-PEAP,-68,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-PEAP,-66,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-PEAP,-50,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-PEAP,-57,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-97,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-96,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-92,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-76,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-74,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-72,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-72,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-69,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-68,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-64,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-57,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-50,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-97,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-96,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-92,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-76,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-74,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-72,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-72,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-69,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-68,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-64,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-57,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-UAM,-50,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
eduroam,-97,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
eduroam,-96,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
eduroam,-93,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
eduroam,-91,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
eduroam,-69,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
eduroam,-68,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
eduroam,-68,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
eduroam,-66,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
eduroam,-66,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
eduroam,-57,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
eduroam,-50,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
MUTEC-5G,-96,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
Android_6222,-95,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
CI3D_5G,-94,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-PEAP,-94,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-PEAP,-91,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-PEAP,-90,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-PEAP,-72,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
NTUST-PEAP,-72,2025-11-20 14:56:25,MainStairs/TopPicks,12,5
